UserID,Channel2,RecordDate2,Duration 2
892515,Supersport Live Events,3/18/2016 11:13,2026-07-30T00:10:28.000Z
2203323,ICC Cricket World Cup 2011,2/24/2016 14:56,2026-07-30T00:04:06.000Z
2203323,Channel O,2/24/2016 19:43,2026-07-30T00:00:27.000Z
2203323,Africa Magic,2/27/2016 9:07,2026-07-30T00:05:07.000Z
808976,SuperSport Blitz,3/2/2016 15:30,2026-07-30T00:18:34.000Z
866192,SawSee,3/23/2016 20:07,2026-07-30T00:00:37.000Z
866192,Trace TV,3/26/2016 4:50,2026-07-30T00:04:42.000Z
866192,Vuzu,3/26/2016 20:57,2026-07-30T00:00:00.000Z
930014,ICC Cricket World Cup 2011,3/30/2016 13:51,2026-07-30T00:05:28.000Z
930015,kykNET,3/31/2016 8:09,2026-07-30T00:08:21.000Z
930015,ICC Cricket World Cup 2011,3/30/2016 15:22,2026-07-30T01:25:30.000Z
930015,ICC Cricket World Cup 2011,3/29/2016 21:33,2026-07-30T00:01:18.000Z
1297586,SuperSport Blitz,3/9/2016 4:51,2026-07-30T00:00:00.000Z
866195,MK,3/12/2016 0:19,2026-07-30T00:01:11.000Z
820398,Supersport Live Events,2/26/2016 21:25,2026-07-30T00:00:00.000Z
820398,Supersport Live Events,2/26/2016 21:47,2026-07-30T00:00:52.000Z
820398,Africa Magic,3/5/2016 22:03,2026-07-30T00:10:58.000Z
820398,Channel O,3/1/2016 5:01,2026-07-30T00:07:39.000Z
803542,Trace TV,3/31/2016 14:52,2026-07-30T00:29:03.000Z
593622,Trace TV,1/21/2016 12:05,2026-07-30T00:09:00.000Z
831755,Cartoon Network,3/15/2016 13:31,2026-07-30T00:00:00.000Z
831755,E! Entertainment,3/1/2016 16:03,2026-07-30T00:00:32.000Z
771848,Break in transmission,2/11/2016 11:39,2026-07-30T00:00:12.000Z
771848,Boomerang,2/10/2016 19:55,2026-07-30T00:09:04.000Z
771848,Boomerang,1/1/2016 18:54,2026-07-30T00:01:50.000Z
771848,Supersport Live Events,1/22/2016 13:02,2026-07-30T00:02:04.000Z
771848,Supersport Live Events,1/18/2016 12:43,2026-07-30T00:01:26.000Z
764355,Channel O,1/22/2016 14:42,2026-07-30T00:00:09.000Z
2255559,Supersport Live Events,3/28/2016 13:22,2026-07-30T00:01:08.000Z
2255559,M-Net,3/30/2016 18:57,2026-07-30T00:00:38.000Z
919180,Supersport Live Events,3/26/2016 9:08,2026-07-30T00:06:00.000Z
771849,Africa Magic,2/19/2016 21:17,2026-07-30T00:07:53.000Z
771849,SawSee,2/19/2016 21:22,2026-07-30T00:01:42.000Z
771849,Supersport Live Events,2/6/2016 15:00,2026-07-30T00:00:24.000Z
808979,E! Entertainment,2/22/2016 19:30,2026-07-30T00:04:52.000Z
866197,Trace TV,3/11/2016 17:13,2026-07-30T02:59:03.000Z
777084,Supersport Live Events,2/6/2016 16:08,2026-07-30T00:00:00.000Z
621621,SawSee,1/17/2016 15:21,2026-07-30T00:00:28.000Z
808983,CNN,2/15/2016 20:41,2026-07-30T00:02:01.000Z
772142,Boomerang,3/10/2016 20:10,2026-07-30T00:01:26.000Z
808983,SuperSport Live Events,2/13/2016 19:34,2026-07-30T00:00:00.000Z
771003,ICC Cricket World Cup 2011,2/26/2016 11:17,2026-07-30T00:01:38.000Z
771003,Cartoon Network,2/26/2016 14:11,2026-07-30T00:01:28.000Z
771003,SawSee,2/27/2016 16:24,2026-07-30T00:00:42.000Z
808984,kykNET,2/19/2016 15:58,2026-07-30T00:01:57.000Z
771855,Africa Magic,2/19/2016 1:15,2026-07-30T00:08:34.000Z
733281,Trace TV,1/26/2016 16:09,2026-07-30T00:00:06.000Z
892523,Africa Magic,3/18/2016 13:20,2026-07-30T00:00:42.000Z
892523,Africa Magic,3/19/2016 11:08,2026-07-30T00:00:47.000Z
892523,ICC Cricket World Cup 2011,3/16/2016 10:37,2026-07-30T00:01:48.000Z
892523,Africa Magic,3/27/2016 11:01,2026-07-30T00:00:00.000Z
892523,Trace TV,3/27/2016 20:22,2026-07-30T00:55:00.000Z
892523,Cartoon Network,3/26/2016 10:30,2026-07-30T00:01:16.000Z
892523,Trace TV,3/21/2016 5:30,2026-07-30T00:12:36.000Z
892523,Trace TV,3/21/2016 8:50,2026-07-30T00:05:36.000Z
892523,Africa Magic,3/21/2016 18:23,2026-07-30T00:01:27.000Z
771856,Trace TV,2/6/2016 9:28,2026-07-30T00:02:06.000Z
808988,CNN,2/20/2016 13:41,2026-07-30T00:00:21.000Z
808988,Supersport Live Events,2/20/2016 15:48,2026-07-30T00:05:06.000Z
808988,Channel O,2/20/2016 22:02,2026-07-30T00:05:09.000Z
808988,CNN,2/20/2016 22:04,2026-07-30T00:00:09.000Z
730254,Channel O,1/21/2016 9:02,2026-07-30T01:59:48.000Z
771858,Supersport Live Events,3/5/2016 11:37,2026-07-30T00:01:46.000Z
866202,ICC Cricket World Cup 2011,3/16/2016 11:31,2026-07-30T00:02:12.000Z
808990,ICC Cricket World Cup 2011,2/24/2016 8:47,2026-07-30T00:00:58.000Z
2090526,Africa Magic,2/21/2016 18:18,2026-07-30T00:01:21.000Z
2090526,Africa Magic,2/14/2016 11:54,2026-07-30T00:00:36.000Z
2090526,Africa Magic,3/24/2016 1:41,2026-07-30T00:02:22.000Z
2090526,Boomerang,1/23/2016 6:03,2026-07-30T00:49:27.000Z
2090526,Africa Magic,3/4/2016 21:35,2026-07-30T00:32:29.000Z
2090526,Africa Magic,1/30/2016 11:41,2026-07-30T00:00:38.000Z
2090526,Africa Magic,1/28/2016 20:21,2026-07-30T00:10:41.000Z
2090526,Africa Magic,1/17/2016 7:44,2026-07-30T00:00:22.000Z
2090526,Boomerang,3/7/2016 10:18,2026-07-30T00:01:14.000Z
939659,Africa Magic,3/19/2016 19:09,2026-07-30T00:02:57.000Z
939659,SuperSport Blitz,3/19/2016 19:11,2026-07-30T00:01:08.000Z
939659,Trace TV,3/31/2016 17:51,2026-07-30T00:02:18.000Z
939659,Trace TV,3/20/2016 13:51,2026-07-30T00:32:21.000Z
939659,Cartoon Network,3/20/2016 17:23,2026-07-30T00:07:27.000Z
939659,Africa Magic,3/28/2016 16:19,2026-07-30T00:01:46.000Z
939659,ICC Cricket World Cup 2011,3/28/2016 10:45,2026-07-30T00:00:00.000Z
939659,Supersport Live Events,3/30/2016 11:30,2026-07-30T00:00:30.000Z
939659,Channel O,3/24/2016 6:57,2026-07-30T00:06:06.000Z
939659,Channel O,3/21/2016 7:30,2026-07-30T00:07:45.000Z
778615,Channel O,3/12/2016 15:45,2026-07-30T00:03:45.000Z
866205,Supersport Live Events,3/14/2016 8:49,2026-07-30T00:08:44.000Z
866205,ICC Cricket World Cup 2011,3/15/2016 9:50,2026-07-30T00:08:08.000Z
866205,ICC Cricket World Cup 2011,3/12/2016 16:05,2026-07-30T00:42:08.000Z
771867,CNN,2/5/2016 5:40,2026-07-30T00:06:15.000Z
771867,Trace TV,3/1/2016 22:04,2026-07-30T00:19:06.000Z
771867,M-Net,3/13/2016 7:08,2026-07-30T00:05:12.000Z
771867,Supersport Live Events,3/13/2016 21:05,2026-07-30T00:00:00.000Z
771867,SuperSport Blitz,1/31/2016 16:42,2026-07-30T00:00:22.000Z
771867,CNN,1/17/2016 16:56,2026-07-30T00:00:42.000Z
771867,Supersport Live Events,1/22/2016 14:14,2026-07-30T00:01:20.000Z
771867,Africa Magic,1/30/2016 19:20,2026-07-30T00:01:23.000Z
771867,Africa Magic,1/18/2016 16:12,2026-07-30T00:01:59.000Z
771867,Africa Magic,3/31/2016 17:57,2026-07-30T00:00:56.000Z
809337,Boomerang,2/13/2016 0:19,2026-07-30T00:04:16.000Z
779442,DStv Events 1,1/18/2016 21:54,2026-07-30T00:00:00.000Z
779442,Channel O,1/18/2016 22:04,2026-07-30T00:00:42.000Z
779442,Channel O,1/22/2016 14:13,2026-07-30T00:10:03.000Z
939662,ICC Cricket World Cup 2011,3/30/2016 12:48,2026-07-30T00:02:10.000Z
2359724,ICC Cricket World Cup 2011,2/21/2016 9:10,2026-07-30T00:05:38.000Z
2359724,ICC Cricket World Cup 2011,2/26/2016 11:53,2026-07-30T00:00:00.000Z
2359724,ICC Cricket World Cup 2011,2/26/2016 14:01,2026-07-30T00:02:36.000Z
2359724,Supersport Live Events,3/24/2016 16:51,2026-07-30T00:30:06.000Z
2359724,SuperSport Blitz,3/19/2016 12:05,2026-07-30T00:05:44.000Z
2359724,ICC Cricket World Cup 2011,2/28/2016 10:24,2026-07-30T00:01:50.000Z
2359724,ICC Cricket World Cup 2011,3/1/2016 16:28,2026-07-30T00:00:40.000Z
2359724,SuperSport Live Events,2/13/2016 17:53,2026-07-30T00:02:24.000Z
2359724,SuperSport Live Events,2/13/2016 17:56,2026-07-30T00:01:22.000Z
904173,Supersport Live Events,3/25/2016 8:20,2026-07-30T00:15:24.000Z
904174,Cartoon Network,3/26/2016 12:38,2026-07-30T00:00:00.000Z
904174,ICC Cricket World Cup 2011,3/29/2016 16:58,2026-07-30T00:04:42.000Z
831766,Channel O,3/3/2016 15:46,2026-07-30T00:04:21.000Z
831766,Africa Magic,3/5/2016 19:35,2026-07-30T00:00:31.000Z
808997,Trace TV,2/19/2016 10:41,2026-07-30T00:02:18.000Z
808997,Channel O,2/19/2016 18:27,2026-07-30T00:00:00.000Z
808997,Channel O,3/22/2016 4:33,2026-07-30T00:06:03.000Z
808997,Channel O,2/25/2016 5:24,2026-07-30T00:19:45.000Z
808997,Channel O,1/27/2016 6:12,2026-07-30T00:01:42.000Z
808997,Channel O,2/1/2016 4:54,2026-07-30T00:05:57.000Z
892532,Cartoon Network,3/20/2016 20:39,2026-07-30T00:00:35.000Z
816289,Channel O,3/8/2016 12:48,2026-07-30T00:02:21.000Z
816289,CNN,3/9/2016 5:31,2026-07-30T00:00:00.000Z
868961,Supersport Live Events,3/16/2016 16:28,2026-07-30T00:01:08.000Z
2285609,Cartoon Network,2/25/2016 21:38,2026-07-30T00:00:04.000Z
2285609,Trace TV,3/7/2016 21:45,2026-07-30T01:29:54.000Z
793649,Trace TV,3/30/2016 7:28,2026-07-30T00:11:30.000Z
793649,MK,3/27/2016 21:39,2026-07-30T00:00:20.000Z
793649,Africa Magic,3/29/2016 15:54,2026-07-30T00:01:29.000Z
771872,Cartoon Network,2/7/2016 14:10,2026-07-30T00:12:33.000Z
771872,Boomerang,1/31/2016 14:20,2026-07-30T00:10:04.000Z
771872,Boomerang,1/31/2016 17:32,2026-07-30T00:00:01.000Z
809000,Supersport Live Events,2/19/2016 7:18,2026-07-30T00:01:10.000Z
809000,Vuzu,1/3/2016 20:34,2026-07-30T00:02:05.000Z
809000,Channel O,1/5/2016 5:06,2026-07-30T00:01:06.000Z
809000,CNN,3/4/2016 7:17,2026-07-30T00:00:54.000Z
809000,SuperSport Blitz,3/12/2016 20:20,2026-07-30T00:02:22.000Z
809000,Africa Magic,3/10/2016 2:28,2026-07-30T00:11:24.000Z
771876,Trace TV,1/31/2016 11:28,2026-07-30T00:04:54.000Z
771876,Boomerang,2/7/2016 17:54,2026-07-30T00:00:36.000Z
771876,Supersport Live Events,1/29/2016 12:37,2026-07-30T00:00:00.000Z
771876,Boomerang,1/31/2016 13:03,2026-07-30T00:00:00.000Z
771876,Trace TV,2/6/2016 6:14,2026-07-30T00:37:36.000Z
771876,Cartoon Network,2/6/2016 14:08,2026-07-30T00:03:31.000Z
771877,M-Net,1/29/2016 19:43,2026-07-30T00:02:35.000Z
771877,SawSee,1/31/2016 18:38,2026-07-30T00:13:58.000Z
2359733,Channel O,1/26/2016 21:50,2026-07-30T00:08:33.000Z
809006,Supersport Live Events,2/15/2016 23:54,2026-07-30T00:00:42.000Z
809006,Trace TV,2/16/2016 13:23,2026-07-30T00:02:00.000Z
891747,Supersport Live Events,3/24/2016 13:44,2026-07-30T00:28:02.000Z
601422,Supersport Live Events,1/9/2016 15:41,2026-07-30T00:39:48.000Z
866215,Trace TV,3/7/2016 16:00,2026-07-30T00:04:03.000Z
939668,Channel O,3/11/2016 6:29,2026-07-30T00:13:30.000Z
939668,E! Entertainment,3/12/2016 6:57,2026-07-30T00:18:34.000Z
939668,SuperSport Blitz,3/12/2016 17:12,2026-07-30T00:01:40.000Z
939668,Channel O,3/12/2016 18:50,2026-07-30T00:00:42.000Z
416232,Boomerang,2/13/2016 5:15,2026-07-30T00:00:00.000Z
793652,Supersport Live Events,3/24/2016 8:50,2026-07-30T00:00:20.000Z
830884,CNN,3/11/2016 12:26,2026-07-30T00:12:21.000Z
809008,Channel O,3/3/2016 19:19,2026-07-30T00:01:06.000Z
809008,MK,3/3/2016 18:38,2026-07-30T00:00:21.000Z
809008,Africa Magic,3/5/2016 10:06,2026-07-30T00:22:56.000Z
809008,SuperSport Blitz,3/5/2016 13:47,2026-07-30T00:03:12.000Z
809008,Cartoon Network,2/28/2016 14:28,2026-07-30T00:03:57.000Z
809008,ICC Cricket World Cup 2011,3/9/2016 12:11,2026-07-30T00:00:38.000Z
809008,SuperSport Blitz,3/1/2016 19:15,2026-07-30T00:05:20.000Z
771881,Boomerang,3/22/2016 7:26,2026-07-30T00:00:21.000Z
771881,Africa Magic,1/18/2016 13:54,2026-07-30T00:00:17.000Z
771881,Africa Magic,1/20/2016 17:07,2026-07-30T00:00:07.000Z
771881,Supersport Live Events,3/20/2016 15:52,2026-07-30T00:00:22.000Z
771882,Cartoon Network,1/25/2016 16:43,2026-07-30T00:00:19.000Z
771882,Africa Magic,1/20/2016 10:37,2026-07-30T00:00:45.000Z
771882,Cartoon Network,2/17/2016 23:09,2026-07-30T00:01:14.000Z
930047,SuperSport Blitz,3/28/2016 15:36,2026-07-30T00:00:04.000Z
809010,Cartoon Network,2/14/2016 9:36,2026-07-30T00:00:05.000Z
809010,Cartoon Network,2/16/2016 14:34,2026-07-30T00:07:11.000Z
809010,Trace TV,2/16/2016 9:44,2026-07-30T00:04:30.000Z
939673,SuperSport Blitz,3/28/2016 11:20,2026-07-30T00:04:36.000Z
764396,Supersport Live Events,1/24/2016 19:41,2026-07-30T00:04:54.000Z
764396,CNN,1/25/2016 8:39,2026-07-30T00:12:00.000Z
764396,Boomerang,1/8/2016 3:51,2026-07-30T00:14:33.000Z
764396,Cartoon Network,1/22/2016 3:48,2026-07-30T00:01:00.000Z
764396,Cartoon Network,1/18/2016 5:37,2026-07-30T00:00:18.000Z
809011,Supersport Live Events,2/20/2016 5:28,2026-07-30T00:00:22.000Z
809011,SuperSport Blitz,2/20/2016 14:30,2026-07-30T00:00:00.000Z
809011,SuperSport Blitz,2/21/2016 18:34,2026-07-30T00:01:00.000Z
809011,Supersport Live Events,2/19/2016 13:27,2026-07-30T00:58:30.000Z
809011,ICC Cricket World Cup 2011,2/25/2016 10:31,2026-07-30T00:06:32.000Z
809011,Supersport Live Events,2/25/2016 7:54,2026-07-30T00:04:34.000Z
809011,DStv Events 1,2/27/2016 10:18,2026-07-30T00:01:00.000Z
875048,ICC Cricket World Cup 2011,3/15/2016 8:53,2026-07-30T00:00:00.000Z
721900,SawSee,2/6/2016 19:20,2026-07-30T00:00:00.000Z
831775,M-Net,3/13/2016 8:41,2026-07-30T00:00:12.000Z
831775,Africa Magic,3/29/2016 16:07,2026-07-30T00:00:35.000Z
803575,Supersport Live Events,2/19/2016 9:08,2026-07-30T00:00:22.000Z
803575,Supersport Live Events,1/31/2016 9:46,2026-07-30T00:27:16.000Z
803575,Supersport Live Events,1/23/2016 10:34,2026-07-30T00:39:16.000Z
939679,Boomerang,3/28/2016 15:34,2026-07-30T00:00:07.000Z
939679,Boomerang,3/28/2016 16:27,2026-07-30T00:00:10.000Z
939679,Cartoon Network,3/24/2016 22:49,2026-07-30T00:00:07.000Z
809015,Boomerang,2/20/2016 4:16,2026-07-30T00:00:01.000Z
809015,Channel O,2/19/2016 4:30,2026-07-30T00:38:48.000Z
809015,Cartoon Network,2/5/2016 6:49,2026-07-30T00:00:15.000Z
809015,Channel O,2/19/2016 4:30,2026-07-30T00:38:48.000Z
809015,Channel O,2/24/2016 8:37,2026-07-30T00:02:00.000Z
809015,Cartoon Network,1/30/2016 16:54,2026-07-30T00:00:08.000Z
809015,Cartoon Network,1/29/2016 19:48,2026-07-30T00:00:28.000Z
809015,SuperSport Blitz,1/28/2016 16:26,2026-07-30T00:09:28.000Z
809015,Channel O,2/6/2016 11:34,2026-07-30T00:00:15.000Z
809015,Cartoon Network,2/23/2016 16:55,2026-07-30T00:00:29.000Z
939680,Supersport Live Events,3/24/2016 16:59,2026-07-30T00:03:10.000Z
939680,Cartoon Network,3/24/2016 6:36,2026-07-30T00:01:45.000Z
939680,Boomerang,3/28/2016 10:53,2026-07-30T00:06:21.000Z
939680,Trace TV,3/27/2016 16:06,2026-07-30T00:10:27.000Z
939680,Boomerang,3/27/2016 20:20,2026-07-30T00:01:11.000Z
939680,Boomerang,3/24/2016 8:53,2026-07-30T00:01:49.000Z
800825,Trace TV,2/16/2016 12:42,2026-07-30T00:00:00.000Z
788725,Channel O,2/15/2016 17:17,2026-07-30T00:00:33.000Z
788725,Africa Magic,2/19/2016 19:41,2026-07-30T00:00:17.000Z
788725,Trace TV,2/12/2016 13:38,2026-07-30T00:00:00.000Z
2090538,ICC Cricket World Cup 2011,3/30/2016 14:58,2026-07-30T00:29:56.000Z
809018,Cartoon Network,2/17/2016 22:03,2026-07-30T00:02:09.000Z
764405,E! Entertainment,2/12/2016 17:37,2026-07-30T00:00:00.000Z
788727,SuperSport Blitz,1/5/2016 19:31,2026-07-30T00:11:16.000Z
788727,Cartoon Network,1/10/2016 17:51,2026-07-30T00:00:31.000Z
788727,Supersport Live Events,1/14/2016 10:03,2026-07-30T00:05:06.000Z
788727,Supersport Live Events,1/23/2016 10:07,2026-07-30T00:00:00.000Z
771888,Channel O,2/25/2016 16:11,2026-07-30T00:01:21.000Z
788728,ICC Cricket World Cup 2011,3/15/2016 8:58,2026-07-30T00:00:18.000Z
779471,Boomerang,2/10/2016 6:38,2026-07-30T00:11:09.000Z
809021,Supersport Live Events,2/19/2016 21:28,2026-07-30T00:00:36.000Z
820442,SuperSport Blitz,2/27/2016 9:56,2026-07-30T00:00:46.000Z
2425739,SuperSport Blitz,3/26/2016 4:45,2026-07-30T00:03:26.000Z
771889,Africa Magic,1/27/2016 15:43,2026-07-30T00:00:17.000Z
771889,Africa Magic,1/21/2016 14:52,2026-07-30T00:07:59.000Z
793662,E! Entertainment,1/31/2016 10:54,2026-07-30T00:08:52.000Z
793662,Channel O,1/29/2016 15:31,2026-07-30T00:00:12.000Z
793662,Trace TV,3/31/2016 20:49,2026-07-30T00:28:51.000Z
892554,E! Entertainment,3/22/2016 6:04,2026-07-30T00:03:04.000Z
820443,Channel O,3/5/2016 16:01,2026-07-30T01:04:03.000Z
820443,Cartoon Network,2/27/2016 9:08,2026-07-30T00:04:06.000Z
820443,Channel O,2/28/2016 11:57,2026-07-30T00:00:45.000Z
919220,ICC Cricket World Cup 2011,3/28/2016 9:58,2026-07-30T00:00:40.000Z
919222,Cartoon Network,3/26/2016 17:25,2026-07-30T00:00:00.000Z
831788,SuperSport Blitz,3/6/2016 19:42,2026-07-30T00:00:04.000Z
831788,Supersport Live Events,3/6/2016 20:14,2026-07-30T00:00:06.000Z
831788,Supersport Live Events,3/6/2016 20:37,2026-07-30T00:00:04.000Z
866231,ICC Cricket World Cup 2011,3/5/2016 9:28,2026-07-30T00:08:38.000Z
866231,ICC Cricket World Cup 2011,3/15/2016 15:13,2026-07-30T00:00:44.000Z
930066,ICC Cricket World Cup 2011,3/29/2016 15:41,2026-07-30T00:00:08.000Z
892557,Cartoon Network,3/9/2016 13:36,2026-07-30T00:09:13.000Z
831789,Supersport Live Events,3/3/2016 19:55,2026-07-30T00:00:00.000Z
831789,Trace TV,3/3/2016 22:58,2026-07-30T00:22:24.000Z
831789,ICC Cricket World Cup 2011,3/4/2016 8:23,2026-07-30T00:00:50.000Z
831789,Channel O,3/4/2016 21:31,2026-07-30T00:04:48.000Z
831789,Boomerang,3/5/2016 20:20,2026-07-30T00:01:51.000Z
892558,Cartoon Network,3/24/2016 17:03,2026-07-30T00:00:00.000Z
892558,SawSee,3/20/2016 15:27,2026-07-30T00:00:50.000Z
930067,ICC Cricket World Cup 2011,3/30/2016 8:49,2026-07-30T00:00:22.000Z
868982,SuperSport Blitz,3/12/2016 8:50,2026-07-30T00:00:28.000Z
809028,Break in transmission,2/14/2016 3:14,2026-07-30T00:00:16.000Z
809028,Supersport Live Events,2/18/2016 9:20,2026-07-30T00:00:00.000Z
1445,SuperSport Blitz,2/25/2016 10:37,2026-07-30T00:05:38.000Z
1445,CNN,3/6/2016 15:47,2026-07-30T00:00:33.000Z
2023963,SuperSport Blitz,3/4/2016 19:34,2026-07-30T00:00:00.000Z
880319,ICC Cricket World Cup 2011,3/30/2016 11:07,2026-07-30T02:09:56.000Z
868986,CNN,3/15/2016 7:30,2026-07-30T00:00:00.000Z
868986,ICC Cricket World Cup 2011,3/15/2016 13:53,2026-07-30T00:07:34.000Z
939694,CNN,3/23/2016 18:55,2026-07-30T00:00:19.000Z
939694,SuperSport Blitz,3/27/2016 12:24,2026-07-30T00:04:54.000Z
370637,Supersport Live Events,1/18/2016 13:58,2026-07-30T00:31:06.000Z
808003,Channel O,2/28/2016 8:25,2026-07-30T00:00:09.000Z
805455,Trace TV,2/23/2016 12:09,2026-07-30T00:00:00.000Z
939695,Cartoon Network,1/1/2016 14:03,2026-07-30T00:28:28.000Z
939695,Channel O,1/9/2016 18:03,2026-07-30T00:01:06.000Z
939695,CNN,1/14/2016 16:16,2026-07-30T00:12:51.000Z
919229,ICC Cricket World Cup 2011,3/29/2016 8:55,2026-07-30T00:19:34.000Z
919229,ICC Cricket World Cup 2011,3/29/2016 10:42,2026-07-30T00:10:10.000Z
793670,Cartoon Network,1/17/2016 19:43,2026-07-30T00:03:41.000Z
793670,SuperSport Blitz,1/29/2016 16:37,2026-07-30T00:31:10.000Z
793670,CNN,1/18/2016 15:16,2026-07-30T00:00:14.000Z
793670,Boomerang,1/15/2016 11:02,2026-07-30T00:12:53.000Z
2359771,Supersport Live Events,1/16/2016 7:57,2026-07-30T00:01:28.000Z
2359771,Trace TV,1/22/2016 10:21,2026-07-30T00:35:27.000Z
2359771,Trace TV,1/20/2016 7:52,2026-07-30T00:01:54.000Z
2359771,Supersport Live Events,1/16/2016 15:42,2026-07-30T00:20:42.000Z
809034,ICC Cricket World Cup 2011,3/3/2016 5:39,2026-07-30T00:07:50.000Z
809034,Channel O,3/1/2016 4:22,2026-07-30T00:17:30.000Z
793672,Africa Magic,1/21/2016 16:30,2026-07-30T00:00:02.000Z
2090555,E! Entertainment,3/13/2016 17:39,2026-07-30T00:00:38.000Z
2090555,ICC Cricket World Cup 2011,3/14/2016 15:47,2026-07-30T00:04:14.000Z
2090555,ICC Cricket World Cup 2011,3/19/2016 10:54,2026-07-30T00:00:58.000Z
2090555,ICC Cricket World Cup 2011,3/30/2016 8:49,2026-07-30T00:03:32.000Z
809035,ICC Cricket World Cup 2011,2/22/2016 16:43,2026-07-30T00:01:38.000Z
809035,Supersport Live Events,1/8/2016 3:47,2026-07-30T00:23:48.000Z
809035,SuperSport Blitz,1/29/2016 19:46,2026-07-30T00:01:02.000Z
809035,ICC Cricket World Cup 2011,3/3/2016 4:41,2026-07-30T00:07:30.000Z
939699,Channel O,3/1/2016 12:55,2026-07-30T00:02:54.000Z
597268,Trace TV,1/6/2016 6:28,2026-07-30T00:15:12.000Z
597268,SuperSport Blitz,1/8/2016 12:44,2026-07-30T00:00:50.000Z
597268,Channel O,1/6/2016 8:33,2026-07-30T00:01:30.000Z
597268,Channel O,1/8/2016 12:46,2026-07-30T00:01:27.000Z
597268,DStv Events 1,1/8/2016 18:59,2026-07-30T00:05:45.000Z
597268,Channel O,1/10/2016 15:02,2026-07-30T00:09:06.000Z
597268,Trace TV,1/5/2016 20:13,2026-07-30T00:13:12.000Z
597268,Supersport Live Events,1/8/2016 7:26,2026-07-30T00:00:50.000Z
882376,Supersport Live Events,3/19/2016 14:14,2026-07-30T00:01:12.000Z
866244,Channel O,2/21/2016 6:31,2026-07-30T00:02:15.000Z
866244,SuperSport Blitz,2/20/2016 13:02,2026-07-30T00:00:58.000Z
866244,Supersport Live Events,2/20/2016 13:03,2026-07-30T00:00:54.000Z
866244,Channel O,2/21/2016 7:20,2026-07-30T00:09:06.000Z
866244,SuperSport Blitz,3/25/2016 19:36,2026-07-30T00:00:00.000Z
866244,Supersport Live Events,3/24/2016 10:02,2026-07-30T00:03:00.000Z
788744,SuperSport Blitz,1/14/2016 23:09,2026-07-30T00:02:30.000Z
788744,Supersport Live Events,1/18/2016 9:35,2026-07-30T00:00:52.000Z
771902,Africa Magic,1/15/2016 18:35,2026-07-30T00:01:11.000Z
771903,Supersport Live Events,3/27/2016 15:12,2026-07-30T00:01:16.000Z
747690,Trace TV,1/16/2016 18:49,2026-07-30T00:00:15.000Z
779485,Boomerang,2/2/2016 9:23,2026-07-30T00:01:18.000Z
779485,Trace TV,2/2/2016 15:20,2026-07-30T00:43:48.000Z
779485,M-Net,2/4/2016 21:35,2026-07-30T00:00:18.000Z
779485,Boomerang,1/6/2016 9:34,2026-07-30T00:12:33.000Z
779485,Channel O,1/2/2016 6:46,2026-07-30T00:01:27.000Z
779485,Channel O,1/30/2016 10:38,2026-07-30T02:02:57.000Z
779485,SuperSport Blitz,1/29/2016 11:29,2026-07-30T00:17:40.000Z
736517,Africa Magic,1/24/2016 10:04,2026-07-30T00:00:00.000Z
736517,Africa Magic,1/24/2016 8:15,2026-07-30T00:06:20.000Z
779486,SuperSport Blitz,1/9/2016 3:28,2026-07-30T00:00:20.000Z
939702,Boomerang,3/4/2016 19:02,2026-07-30T00:07:46.000Z
764429,Trace TV,1/6/2016 19:23,2026-07-30T00:04:15.000Z
764429,M-Net,2/27/2016 19:44,2026-07-30T00:02:31.000Z
742848,CNN,2/3/2016 4:59,2026-07-30T00:00:31.000Z
742848,Channel O,1/27/2016 4:15,2026-07-30T00:06:54.000Z
742848,SuperSport Blitz,2/9/2016 19:10,2026-07-30T00:00:40.000Z
859379,Supersport Live Events,3/11/2016 7:38,2026-07-30T00:47:42.000Z
2285664,SuperSport Blitz,3/25/2016 7:26,2026-07-30T00:00:00.000Z
2285664,ICC Cricket World Cup 2011,3/26/2016 10:02,2026-07-30T01:06:24.000Z
777129,Trace TV,1/10/2016 19:09,2026-07-30T00:01:12.000Z
771907,Trace TV,2/9/2016 17:45,2026-07-30T00:15:42.000Z
720398,DStv Events 1,1/20/2016 17:22,2026-07-30T00:01:05.000Z
819332,Boomerang,3/6/2016 20:44,2026-07-30T00:00:58.000Z
771048,Cartoon Network,2/5/2016 21:58,2026-07-30T00:00:53.000Z
771048,SuperSport Blitz,2/6/2016 20:34,2026-07-30T00:08:34.000Z
820456,SuperSport Blitz,1/27/2016 15:30,2026-07-30T00:01:46.000Z
809039,Boomerang,2/19/2016 17:25,2026-07-30T00:00:04.000Z
809039,Supersport Live Events,2/19/2016 17:26,2026-07-30T00:01:48.000Z
809039,Supersport Live Events,2/19/2016 17:57,2026-07-30T00:00:26.000Z
865408,SuperSport Blitz,3/16/2016 17:59,2026-07-30T00:00:40.000Z
831810,Trace TV,3/2/2016 12:01,2026-07-30T00:00:51.000Z
831810,Boomerang,3/6/2016 12:12,2026-07-30T00:07:09.000Z
904273,Boomerang,3/24/2016 5:45,2026-07-30T00:00:57.000Z
904274,Africa Magic,3/31/2016 8:04,2026-07-30T00:00:45.000Z
904274,ICC Cricket World Cup 2011,3/30/2016 12:06,2026-07-30T00:08:58.000Z
904274,ICC Cricket World Cup 2011,3/30/2016 11:57,2026-07-30T00:30:52.000Z
